17526	10	Utlegg for reder for regnskap ved transaksjoner mellom konsernselskap
17527	10	Antall skip det er utført management for ved transaksjoner mellom
17527	20	konsernselskap
17528	10	Type skip det er utført management på (bulk, tank, kjøl, etc) ved
17528	20	transaksjoner mellom konsernselskap
17529	10	Størrelse på skip det er utført management for (dwt.) ved
17529	20	transaksjoner mellom konsernselskap
17551	10	Avfall spesifisert på type dekkmateriale
17571	10	Ferdig kompost brukt som dekkmasse
17573	10	Siktrester fra komposteringsanlegg lagt på deponi
17601	10	Navnet til ligningskontoret
17602	10	Adresse til ligningskontoret
17603	10	Postnummer til ligningskontoret
17604	10	Poststed til ligningskontoret
17605	10	Dato for realisasjonen
17606	10	Kontoradresse til ligningskontoret
17607	10	Telefonnummer til ligningskontoret
17608	10	Telefaksnummer til ligningskontoret
17609	10	Aksjeklasse
17610	10	Ervervsdato for aksjer
17611	10	Type erverv av aksjer
17612	10	Type realisasjon av aksjer
17613	10	vederlag ved realisasjon av aksjer
17614	10	Anskaffelsesverdi på aksjer
17615	10	Sum RISK-beløp i eiertiden
17616	10	Korrigeringer ved realisasjon av aksjer|
17617	10	Utbytte utdelt annen aksjonær
17618	10	Mottat utbytte av aksjer ikke fradratt
17619	10	Gevinst/tap ved realisasjon av aksjer
17620	10	Omkostninger ved erverv av aksjer
17621	10	Omkostninger ved realisasjon av aksjer
17622	10	Sum omkostninger ved realisasjon og erverv av aksjer
17623	10	Netto gevinst/tap ved realisasjon av aksjer
17624	10	Endringer, korrigeringer og tillegg ved realisasjon av aksjer
17625	10	Forklaring til fotnoter til type erverv og realisasjon av aksjer
17626	10	Verdi på elektroteknisk utrustning i kraftforetak mv (saldogruppe g)
17627	10	Fjorårets verdi på elektroteknisk utrustning i kraftforetak mv
17627	20	(saldogruppe g)
17628	10	Finansunderskudd framført i 2002
17629	10	Finansunderskudd anvendt i 2002
17630	10	Rest av finansunderskudd til framføring for 2002
17631	10	Fremførbart finansunderskudd fra tidligere år
17632	10	Godtgjørelse som fremføres for 2001
17633	10	Godtgjørelse anvendt for 2001
17634	10	Godtgjørelse til fremføring for 2001
17635	10	Finansoveskudd før fratrekk av fremførbart finanunderskudd fra
17635	20	tidligere år
17636	10	Anskaffelsesverdi pr. aksje
17637	10	Beholdning av aksjer pr 1.1
17638	10	Regulert inngangsverdi pr. erverv
17639	10	Samlet RISK beløp pr. aksje
17640	10	Diverse korrigeringer i inngangsverdien pr. aksje
17641	10	Regulert inngangsverdi pr. aksje
17642	10	Aktivitet på på beholdning pr. dato
17643	10	Beholdning av aksjer
17644	10	Spesifisert dato på aktivitet
17645	10	Spesifisert aktivitet på beholdning
17646	10	Justeringsfaktor pr aktivitet i beholdninga
17647	10	Opprinnelig antall aktiviteter i beholdningen
17648	10	Antall akkumulert aktiviteter i beholdningen
17649	10	Anskaffelsesverdi pr. aktivitet i beholdningen
17650	10	Samlet regulert inngangsverdi pr.aktivitet i beholdningen
17651	10	Regulert inngangsverdi pr. erverv i beholdningen
17652	10	Antall aksjer idag pr. aktivitet i beholdningen
17653	10	Anskaffelsesverdi pr. aksje i beholdning spesifisert på aktivitet
17654	10	RISK beløp pr. aksje i beholdningen spesifisert på aktivitet
17655	10	Diverse korrigeringer i inngangsverdien pr. aksje i beholdningen
17655	20	spesifisert på aktivitet
17656	10	Regulert inngangsverdi pr.aksje i beholdningen spesifisert aktivitet
17657	10	Fotnoter til beholdning av aksjer
17658	10	Forklaring på fotnoter i beholdningsoppgaven
17659	10	Angi selskapets aksjetype
17661	10	Overkurs UB pr ISIN eller aksjetype
17662	10	Overkurs IB pr ISIN eller aksjetype
17663	10	Akjskapital pr ISIN eller aksjetype inngående balanse
17664	10	Aksjekapital pr ISIN eller aksjetype utgående balanse
17665	10	Utdelt skatterettslig utbytte i løpet av inntektsåret totalt pr ISIN
17665	20	eller aksjetype
17666	10	Utdelt skatterettslig utbytte i løpet av inntektsåret pr aksje
17667	10	Tidspunkt for utdelt skatterettslig utbytte i løpet av inntektsåret
17668	10	Antall nyutstedte aksjer i forbindelse med stiftelse, nyemisjon,
17668	20	konvertering av fordring, fusjon, fisjon, konsernintern overføring og
17668	30	omdannelse av enkeltmannsforetak
17669	10	Antall aksjer etter stiftelse, nyemisjon, konvertering av fordring,
17669	20	fusjon, fisjon, konsernintern overføring og omdannelse av
17669	30	enkeltmannsforetak
17670	10	Type nyutstedte aksjer i forbindelse med stiftelse, nyemisjon,
17670	20	konvertering av fordring, fusjon, fisjon, konsernintern overføring og
17670	30	omdannelse av enkeltmannsforetak
17671	10	Tidspunkt for nyutstedelse av aksjer i forbindelse med stiftelse,
17671	20	nyemisjon, konvertering av fordring, fusjon, fisjon, konsernintern
17671	30	overføring og omdannelse av enkeltmannsforetak
17672	10	Pålydende på nyutstedte aksjer i forbindelse med stiftelse, nyemisjon,
17672	20	konvertering av fordringe, fusjon, fisjon, konsernintern overføring og
17672	30	omdannelse av enkeltmannsforetak
17673	10	Overkurs ved nyutstedte aksjer i forbindelse med stiftelse, nyemisjon,
17673	20	konvertering av fordring, fusjon, fisjon, konsernintern overføring og
17673	30	omdannelse av enkeltmannsforetak
17674	10	Antall egne aksjer brukt som vederlagsaksjer i forbindelse med
17674	20	stiftelse, nyemisjon, konvertering av fordring, fusjon, fisjon,
17674	30	konsernintern overføring og omdannelse av enkeltmannsforetak
17675	10	Overdragende selskaps organisasjonsnummer i forbindelse med stiftelse,
17675	20	nyemisjon, konvertering av fordring, fusjon, fisjon, konsernintern
17675	30	overføring og omdannelse av enkeltmannsforetak
17676	10	Overtakende selskaps organisasjonsnummer i forbindelse med stiftelse,
17676	20	nyemisjon, konvertering av fordring, fusjon, fisjon, konsernintern
17676	30	overføring og omdannelse av enkeltmannsforetak
17677	10	Antall nyutstedte aksjer i forbindelse med fondemisjon, splitt,
17677	20	skattefri fusjon og skattefri fisjon
17678	10	Antall aksjer etter nyutstedelse av aksjer i forbindelse med
17678	20	fondsemisjon, splitt, skattefri fusjon og skattefri fisjon
17678	30	 
17679	10	Type nyutstedte aksjer i forbindelse med fondsemisjon, splitt,
17679	20	skattefri fusjon og skattefri fisjon
17680	10	Tidspunkt for nyutstedelse av aksjer i forbindelse med fondsemisjon,
17680	20	splitt, skattefri fusjon og skattefri fisjon
17681	10	Pålydende på nyutstedte aksjer i forbindelse med fondsemisjon, splitt,
17681	20	skattefri fusjon og skattefri fisjon
17682	10	Antall egne aksjer bruk som vederlagsaksjer i forbindelse med
17682	20	fondsemisjon, splitt, skattefri fusjon og skattefri fisjon
17683	10	Organisasjonsnummer til det overdragende selskap i forbindelse med
17683	20	fondsemisjon, splitt, skattefri fusjon og skattefri fisjon
17684	10	Angivelse av ISIN i forbindelse med fondsemisjon, splitt, skattefri
17684	20	fusjon og skattefri fisjon
17685	10	Antall innløste aksjer i forbindelse med fondsemisjon, splitt,
17685	20	skattefri fusjon og skattefri fisjon
17686	10	Pålydende verdi på innløste aksjer i forbindelse med fondsemisjon,
17686	20	splitt, skattefri fusjon og skattefri fisjon
17687	10	Overtakende enhets organisasjonsnummer i forbindelse med konsernfusjon
17687	20	eller konsernfisjon
17688	10	Antall slettede aksjer i forbindelse med  likvidasjon, partiell
17688	20	lividasjon, fusjon, fisjon og sletting av egne aksjer til dekning av
17688	30	tap og avsetning til fond
17689	10	Antall slettede aksjer etter likvidasjon, partiell likvidasjon,
17689	20	fusjon, fisjon og sletting av egne aksjer til dekning av tap og
17689	30	avsetning til fond
17691	10	Type slettede aksjer i forbindelse med likvidasjon, partiell
17691	20	likvidajon, fusjon, fisjon og sletting av egne aksjer til dekning av
17691	30	tap og avsetning til fond
17692	10	Tidspunkt for sletting av aksjer i forbindelse med lividasjon,
17692	20	partiell likvidasjon, fusjon, fisjon og sletting av egne aksjer til
17692	30	dekning av tap og avsetning til fond
17693	10	Antall slettede aksjer i forbindelse med spleis, skattefri fusjon og
17693	20	skattefri fisjon
17694	10	Antall aksjer etter sletting av av aksjer i forbindelse med spleis,
17694	20	skattefri fusjon og skattefri fisjon
17695	10	Type slettede aksjer i forbindelse med spleis, skattefri fusjon og
17695	20	skattefri fisjon
17696	10	Tidspunkt for sletting av aksjer i forbindelse med spleis, skattefri
17696	20	fusjon og skattefri fisjon
17697	10	Slettedes aksjers pålydende ved skattefri fisjon
17698	10	Slettede aksjers pålydende etter spleis
17699	10	Overtakende selskaps organisasjonsnummer i forbindelse med fisjon og
17699	20	sletting av aksjer
17700	10	Opplysninger om det ovetakende selskaps ISIN ved sletting av aksjer i
17700	20	forbindelse med spleis, skattefri funsjon og skattefri fisjon
17701	10	Antall vederlagsaksjer ved sletting av aksjer i forbindelse med
17701	20	spleis, skattefri fusjon og skattefri fisjon
17702	10	Pålydende verdi på vederlagsaksjer ved sletting av aksjer i
17702	20	forbindelse med spleis, skattefri fusjon og skattefri fisjon
17703	10	Organisasjonsnummer til det overtakende morselskapet etter sletting av
17703	20	aksjer i forbindelse med spleis, skattefri fusjon og skattefri fisjon
17704	10	Opplysning om det overtakende morsselskaps ISIN ved sletting av aksjer
17704	20	i forbindelse med spleis, skattefri fusjon og skattefri fisjon
17705	10	Antall morselskaps vederlagsaksjer ved sletting av aksjer i
17705	20	forbindelse med spleis, skattefri fusjon og skattefri fisjon
17706	10	Pålydende verdi på morselskapets vederlagsaksjer ved sletting av
17706	20	aksjer i forbindelse med spleis, skattefri fusjon og skattefri fisjon
17707	10	Nedsettelse av innbetalt overkurs med tilbakebetaling til aksjonærene
17707	20	i løpet av inntektsåret som utløser endringer i aksjekapital og
17707	30	overkurs
17708	10	Tidspunkt for nedsettelse av innbetalt overkurs med tilbakebetaling
17708	20	til aksjonærene i løpet av inntektsåret som utløser endringer i
17708	30	aksjekapital og overkurs
17709	10	Forhøyelse av aksjekapitalen i forbindelse med fondsemisjon
17710	10	Økning av pålydende pr aksje i forbindelse med fondsemisjon som
17710	20	utløser endringer i aksjekapital og overkurs
17711	10	Aksjens pålydende etter fondsemisjon som utløser endringer i
17711	20	egenkapital og overkurs
17712	10	Tidspunktet for forhøyelse av aksjekapitalen ved økning av pålydende
17712	20	pr aksje i forbindelse med fondsemisjon
17713	10	Forhøyelse av aksjekapital i forbindelse med nyemisjon
17714	10	Økning av pålydende pr aksje i forbndelse med nyemisjon
17715	10	Akjens pålydende etter at økningen i forbindelse med nyemisjon er
17715	20	foretattt
17716	10	Tidspunkt for forhøyelse av aksjekapitalen ved økning av pålydende pr
17716	20	aksje i forbindelse med nyemisjon
17717	10	Nedsettelse av innbetalt og fondsemittert aksjekapital ved reduksjon
17717	20	av pålydende pr aksje
17718	10	Reduksjon av pålydende pr aksje som medfører reduksjon av innbetalt og
17718	20	fondsemittert aksjekapital
17719	10	Aksjens pålydende etter at den er redusert til dekning av tap og
17719	20	overføring til fond
17720	10	Tidspunkt for nedsettelse av aksjens pålydende til dekning av tap og
17720	20	overføring til fond
17721	10	Nedsettelse av fondsemittert aksjekapital ved reduksjon av pålydende
17721	20	pr aksje til dekning av tap og overføring til fond
17722	10	Nedsettelse av aksjekapital ved reduksjon av pålydende pr aksje med
17722	20	utbetaling til aksjonærene
17723	10	Angivelse av reduksjon av pålydende pr aksje i den hensikt å nedsette
17723	20	aksjekapitalen ved å betale ut til aksjonærene
17724	10	Aksjens pålydende etter at den er satt ned ved å foreta utbetaling til
17724	20	aksjonær
17725	10	Tidspunkt for nedsettelse av aksjekapitalen ved reduksjon av pålydende
17725	20	pr aksje med utbetaling til aksjonærene
17726	10	Nedsettelse av aksjekapitalen ved reduksjon av pålydende pr aksje i
17726	20	forbindelse med utfisjonering
17727	10	Reduksjon av pålydende pr aksje i forbindelse med utfisjonering
17728	10	Angi pålydende pr aksje etter at nedsettelse er foretatt i forbindelse
17728	20	med utfisjonering
17729	10	Tidspunkt for nedsettelse av aksjekapitalen ved reduksjon av pålydende
17729	20	pr aksje i forbindelse med utfisjonering
17730	10	Organisasjonsnummeret til det overtakende selskapet i forbindelse med
17730	20	at aksjekapitalen er satt ned som følge av reduksjon av pålydende ved
17730	30	utfisjonering
17731	10	ISIN til det overtakende selskap i forbindelse med nedsettelse av
17731	20	aksjekapital ved reduksjon av pålydende pr aksje ved utfisjonering
17732	10	Antall vederlagsaksjer til det overtakende selskap ved nedsettelse av
17732	20	aksjekapital ved reduksjon av pålydende i forbindelse med utfisjonerin
17733	10	Vederlagsaksjenes pålydende til det overtakende selskapet ved
17733	20	nedsettelse av aksjekapitalen ved reduksjon av pålydende pr aksje i
17733	30	forbindelse med utfisjonering
17734	10	Organisasjonsnummeret til det overtakende morselskapets ved
17734	20	nedsettelse av aksjekapitalen ved reduksjon av pålydende pr aksje i
17734	30	forbindelse med utfisjonering
17735	10	ISIN til det overtakende morselskap ved nedsettelse av aksjekapital
17735	20	ved reduksjon av pålydende pr aksje i forbindelse med utfisjonering
17736	10	Antall vederlagsaksjer til det overtakende morselskapet ved
17736	20	nedsettelse av aksjekapitalen ved reduskjon av pålydende pr aksje i
17736	30	forbindelse med utfisjonering
17737	10	Vederlagsaksjenes pålydende til det overtakende selskapet ved
17737	20	nedsettelse av aksjekapitalen ved reduksjon av på lydende pr aksje i
17737	30	forbindelse med utfisjonering
17772	10	Angi om luftfartøyet er fabrikknytt eller brukt
17773	10	Angi hvilken type luftdyktighetsbevis som foreligger
17774	10	Dato for utstedelse av foreliggende luftdyktighetsbevis
17775	10	Oppgi eventuelle tidligere registreringsmerker
17776	10	Angi ønsket bruksområde, erverv eller privat
17777	10	Oppgi årsak/plan hvis vedlikeholdsrapport ikke ligger vedlagt søknaden
17779	10	Angi om det foreligger støyforurensning
17780	10	Angi om det er sendt søknad om registrering i Norges Luftfartøyregiste
17781	10	Angi om det er det er sendt søknad til Post- og teletilsynet om
17781	20	tillatelse for radioutstyr i norskregistrert luftfartøy
17789	10	Importlandets navn
17790	10	Angi om fartøyet skal flys til importlandet
17791	10	Angi om det er norsk registrering ved overføringsflygning
17792	10	Spesielle krav fra importlandets luftfartsmyndighet
17793	10	Merknader
17794	10	Kjøpers E-post adresse
17795	10	Kjøpers telefonnummer til jobb
17796	10	Kjøpers telefonnummer privat
17797	10	Kjøpers mobiltelefonnummer
17828	10	E-post til innehaver av FOU-konsesjon
17829	10	Postadresse til innehaver av FOU-konsesjon
17830	10	Postnummer til innehaver av FOU-konsesjon
17831	10	Poststed til innehaver av FOU-konsesjon
17832	10	Navn på innehaver av FOU-konsesjon
17833	10	Registreringsnummer på FOU-konsesjon
17834	10	Volum på FOU-konsesjon
17835	10	Tidsavgrensning for FOU-konsesjon
17836	10	Konsesjonsåret det rapporteres for
17837	10	Antall tonn slaktefisk i konsesjonsåret det rapporteres for
17838	10	Nummer på hovedprosjekt innen FOU-konsesjon
17839	10	Tittel på hovedprosjekt innen FOU-konsesjon
17840	10	Hovedmålsetting til hovedprosjekt innen FOu-konsesjon
17841	10	Faglig ansvarlig FOU-institusjon
17842	10	Navn på prosjektleder for hovedprosjekt innen FOU-konsesjon
17843	10	Telefonnummer til prosjektleder for hovedprosjekt innen FOU-konsesjon
17844	10	Antall hovedprosjekt innenfor tildelt FOU-konsesjon
17845	10	Nummer på prosjekt innen FOU-konsesjon
17846	10	Nummer på delprosjekt innen FOU-konsesjon
17847	10	Type rapport; årsrapport/sluttrapport
17848	10	Når eventuelt tidligere rapporter for FOU-prosjektet er levert
17849	10	Tittel på prosjekt innen FOU-konsesjon
17850	10	Starttidspunkt for forsøk innen FOU-konsesjon
17851	10	Samlet volum ved start av FOU-forsøk
17852	10	Antall enheter (kar/merder) ved start av FOU-forsøk
17853	10	Dato for slutt på forsøk innen FOU-konsesjon
17854	10	Samlet volum ved slutt på FOU-forsøk
17855	10	Antall enheter (kar/merder) ved slutt på FOU-forsøk
17856	10	Antall forsøksgrupper i FOU-prosjekt
17857	10	Antall gjentak av forsøksgrupper i FOU-prosjekt
17858	10	Samlet antall fisk i FOU-prosjekt
17859	10	Startvekt på fisk
17860	10	Sluttvekt på fisk
17861	10	Metode brukt i FOU-prosjekt
17862	10	Resultat av FOU-prosjekt
17863	10	Henvisning til rapport med nærmere informasjon om FOU-forsøk
17864	10	Ansvarlig FOU-institusjon
17865	10	Navn på kontaktperson for FOU-konsesjon
17866	10	Telefonnummer til kontaktperson for FOU-konsesjon
17867	10	Navn på driftsansvarlig for FOU-konsesjon
17868	10	Telefonnummer til driftsansvarlig for FOU-konsesjon
17869	10	Skoleåret det skal rapporteres for
17870	10	Navn på innehaver av undervisningskonsesjon
17871	10	E-post til innehaver av undervisningskonsesjon
17872	10	Postadresse til innehaver av undervisningskonsesjon
17873	10	Postnummer til innehaver av undervisningskonsesjon
17874	10	Poststed til innehaver av undervisningskonsesjon
17875	10	Registreringsnummer på undervisningskonsesjon
17876	10	Volum på undervisningskonsesjon
17877	10	Tidsavgrensning for undervisningskonsesjon
17878	10	Antall tonn slaktefisk forrige år
17879	10	Forkvote for undervisningskonsesjonen forrige år
17880	10	Brukt fôr i undervisningskonsesjonen forrige år
17881	10	Om skolen har undervisning i Akvakultur VK1 godkjent av departementet
17882	10	Antall elever som blir undervist i Akvakultur VK1
17883	10	Om skolen hadde undervisning i akvakultur VK1 godkjent av
17883	20	departementet forrige skoleår
17884	10	Forklaring på hvorfor skolen eventuelt ikke har/har hatt undervisning
17884	20	i Akvakultur VK1 godkjent av departementet
17885	10	Navn på de undervisningskonsesjonen drives i samarbeid med
17886	10	Navn på undervisningsansvarlig for FOU-virksomhet ved skolen
17887	10	Navn på teknisk ansvarlig for FOU-virksomhet ved skolen
17889	10	Sjøtemperatur ved oppdrettslokalitet når opptelling av lakselus
17890	10	Antall voksne hunnlus på oppdrettsfisk
17891	10	Antall bevegelige lakselus
17892	10	Antall behandlinger mot lakselus siste måned
17893	10	Bruk av leppefisk mot lakselus på oppdrettslokalitet
17894	10	Nummer på merd på oppdrettslokalitet
17895	10	Fiske art i fiskeoppdrettsmerd
17896	10	Årsklasse på fisk utsatt i oppdrettsmerd
17897	10	Antall fisk utsatt i merd siste måned
17900	10	Volum på merd på fiskeoppdrettslokalitet
17901	10	Fiskebeholdning i oppdrettsmerd oppgitt i antall
17902	10	Fiskebeholdning i oppdrettsmerd oppgitt i kilo
17903	10	Antall tapte oppdrettsfisk som følge av død
17904	10	Forbruk av for på oppdrettsfisk
17905	10	Uttak av fisk fra oppdrettsmerd i antall
17906	10	Uttak av oppdrettsfisk fra merd i kilo
17908	10	Antall fisk korrigert på bakgrunn av tellefeil
17909	10	Tilleggsopplysninger i tilknytning til oppdrett av fisk underlagt
17909	20	forkvote
17910	10	Settefisk, matfisk, slatkteri, transport, annet
17943	10	Pensjonstrekk som trekkes over sluttseddel
17972	10	Beholdning av laskerogn ved årets slutt
17973	10	Beholdning av rognkorn, laks, ved årets slutt
17974	10	Beholdning av ørretrogn ved årets slutt
17975	10	Beholdning av rognkorn, ørret, ved årets slutt
17976	10	Beholdning av lakseyngel klekket før oppgaveåret, ved årets slutt
17977	10	Beholdning av ørretyngel ved årets slutt
17985	10	Kjøp og internt mottak av klekket yngel i kroner ekskl mva
17986	10	Villfanget yngels fiskeart
17987	10	Antall villfanget yngel kjøpt og internt mottatt
17990	10	Villfanget yngel kjøpt og internt mottatt i kroner ekskl mva
17993	10	Klekket yngel etter fiskeart
17996	10	Salg og intern leveranse av slaktet fisk fra klekket yngel etter
17996	20	fiskeart i kilo rund vekt
17997	10	Salg og intern leveranse av slaktet fisk fra klekket yngel etter
17997	20	fiskeart i kroner (eksl mva)
18048	10	Flytmerder, lukket flytende anlegg, landbasert anlegg, annet
18058	10	Antall aksjer på deltaker i NOKUS mv. i formue
18064	10	Adressen til aksjeselskapet
18065	10	Postnummeret til aksjeselskapet
18066	10	Postestedet til aksjeselskapet
18067	10	Organisasjonsnummeret til aksjeselskapet som oppgavegiver har
18067	20	eierinteresse i
18068	10	Aksjonærens antall aksjer
18071	10	gevinst ved relisasjon av driftsmidler
18072	10	Inngangsverdi på driftsmidler i kraftanlegg
18073	10	Utgangsverdi på drtiftsmidler
18092	10	Utrfyllende opplysninger om den uønskede hendelsen
18093	10	Anlegget der den uønskede hendelsen inntraff
18094	10	Innretning der den uønskede hendelsen inntraff
18095	10	Det ledd i Opplysningsplikforskriftens §11 som den uønskede hendelsen
18095	20	kommer inn under
18096	10	Beskrivelse av alvorlig eller akutt skade
18097	10	Beskrivelse av akutt livstruende sykdom
18098	10	Beskrivelse av alvorlig svekking eller bortfall av
18098	20	sikkerhetsfunksjoner og barrierer som setter innretningens integritet
18098	30	i fare
18099	10	Beskrivelse av akutt forurensning.
18100	10	Angi om den uønskede hendelsen førte til at beredskapsorganisasjonen
18100	20	ble aktivert
18101	10	Angi om den uønskede hendelsen førte til at området er sperret og om
18101	20	bevis ble sikret
18102	10	Angi om den uønskede hendelsen førte til driftstans
18103	10	Angi om den uønskede hendelsen førte til at NOFO ble mobilisert
18104	10	Antall skadde eller omkomne
18105	10	Anndre tiltak som er iverksatt som følge av den uønskede hendelsen
18106	10	Omfanget av granskningen rundt den uønskede hendelsen
18107	10	Andre som er varslet i forbindelse med den uønskede hendelsen
18108	10	Fjorårets gjeld tillagt andel gjeld for deltakerligneede selskaper og
18108	20	NOKUS
18109	10	Egen gjeld tillagt andel gjeld for deltakerligneede selskaper og NOKUS
18110	10	Gjennomsnittlig egen gjeld tillagt andel gjeld for deltakerligneede
18110	20	selskaper og NOKUS (årets og fjorårets)
18111	10	50 prosent av gjennomsnittlig korrigerte eiendeler (totalkapital)
18112	10	50 prosent av gjennomsnittlige eiendeler fratrukket gjennomsnittlig
18112	20	gjeld
18113	10	Gjenomsnittlig verdi av fjorårets og årets korrigerte eiendeler
18114	10	Andel av gjeld for deltakerlignende selskaper og NOKUS for fjoråret
18115	10	Andel av gjeld for deltakerlignende selskaper og NOKUS
18116	10	Kundefordringer
18117	10	Beskrivelse av hendelsen/tilløpet
18118	10	Dato for uønsket hendelse
18119	10	Klokkeslett for uønsket hendelse
18620	10	Angir om det er gjort avtale som gir garantier for kvalifiserte
18620	20	sertifikat fra annen sertifikatutskriver.
18621	10	Samarbeidspartneren sitt organisasjonsnummer.
18622	10	Samarbeidspartneren sin postadresse.
18623	10	Samarbeidspartneren sitt telefonnummer.
18624	10	Samarbeidspartneren sitt postnummer.
18625	10	Samarbeisapartneren sitt poststed.
18626	10	Samarbeidspartneren sitt telefaksnummer.
18627	10	Samarbeidsparteren sitt land.
18628	10	Samarbeidspartneren sin E-post-adresse.
18629	10	Navn på samarbeideren sin kontaktperson.
18630	10	Telefonnummeret til samarbeidspartneren sin kontaktperson.
18631	10	Telefaksnummer til samarbeidspartneren sin kontaktperson.
18632	10	Samarbeidspartneren sin besøksadresse.
18633	10	E-post-adressen til samarbeidspartneren sin kontaktperson.
18663	10	Oppgavegivers sivile status
18694	10	Angir om foretaket bruker PC eller andre datamaskiner/arbeidsstasjoner
18695	10	Andel ansatte som regelmessig bruker PC på jobben.
18696	10	Angir om foretaket har ansatte som ofte arbeider utenfor fortaket og
18696	20	som kommuniserer elektronisk med foretaket (f.eks. via e-post).
18697	10	Angir hvilke nettverksystemer som er innstallert.
18698	10	Angir om enheten har eller planlegger å få tilgang til internett.
18699	10	Angir hvilken type forbindelse enheten har til internett.
18700	10	Andel ansatte som bruker PC med tilgang til internett.
18701	10	Andel av enhetens internett-omsetning som kom fra "andre foretak".
18702	10	Andel av enhetens internett-omsetning som kom fra "private forbrukere"
18703	10	Andel av enhetens internett-omsetning som kom fra "øvrige" (dvs. ikke
18703	20	andre foretak eller private forbrukere).
18704	10	Andel av enhetens internettsalg som kom fra Norge.
18705	10	Andel av enhetens internettsalg som kom fra øvrige EU/EFTA/EØS (utenom
18705	20	Norge)
18706	10	Andel av enhetens internettsalg som kom fra resten av verden. (Ikke
18706	20	Norge, EU, ETFA eller EØS)
18707	10	Angir om foretaket har mottatt bestillinger fra andre foretak via
18707	20	spesialiserte internettmarkedsplasser.
18708	10	Avgir metoder for sikkerhet ved kommunikasjon med foretaket.
18709	10	Angir hvilke sikkerhetsforanstaltninger foretaket bruker.
18710	10	Angir om foretaket har oppdatert noen sikkerhetsforanstaltninger i
18710	20	løpet av de siste 3 måneder.
18711	10	Angir om foretaket har vært utsatt for sabotasje i løpet av det siste
18711	20	året.
18712	10	Angir om foretaket har vært utsatt for IT-misbruk av økonomisk
18712	20	karakter i løpet av det siste året.
18713	10	Angir om foretaket har vært utsatt for utpressing/trusler rettet mot
18713	20	foretakets data eller programvare i løpet av det siste året.
18714	10	Angir om foretaket har vært utsatt for uautorisert tilgang til
18714	20	systemer eller data i løpet av det siste året.
18715	10	Angir om foretaket har vært utsatt for angrep av typen "denial of
18715	20	service" i løpet av det siste året.
18716	10	Angir om enheten har kjøpt varer/tjenester via internett.
18717	10	Andel av enhetens samlede innkjøp som ble gjort via internett.
18718	10	Angir om enheten har betalt varer/tjenester kjøpt på internett.
18719	10	Angir om foretaket har vært utsatt for datatap pga. manglende back-up
18719	20	i løpet av det siste året.
18720	10	Angir om foretaket har vært utsatt for maskinvarefeil i løpet av det
18720	20	siste året.
18721	10	Angir om foretaket har vært utsatt for programvarefeil i løpet av det
18721	20	siste året.
18722	10	Angir om foretaket har vært utsatt for virusangrep i løpet av det
18722	20	siste året.
18723	10	Angir om foretaket har vært utsatt for øvrige internettproblemer i
18723	20	løpet av det siste året. (feil/sammenbrudd i serverprogramvare hos
18723	30	internettleverandør eller innen telekommunikasjon)
18724	10	Angir om foretaket har særlige IT-system for å håndtere bestillinger
18724	20	eller kjøp.
18725	10	Angir om IT-system for bestilling og kjøp er automatisk forbundet med
18725	20	noen av foretakets øvrige systemer.
18726	10	Angir om enheten bruker EDI (elektronisk utveksling av medlinger uten
18726	20	menneskelig inntasting mellom eget datasystem og et fremmed datasystem
18727	10	Angir om enheten har omsetning helt eller delvis fra bestillinger via
18727	20	EDI.
18728	10	Andel av enhetens samlede innkjøp som ble gjort via EDI.
18729	10	Angir om enheten gjør innkjøp via EDI.
18730	10	I hvor stor grad er høyere IT-utgifter enn ventet en barriere for
18730	20	enhetens nåværende og fremtidig bruk av IT.
18731	10	I hvor stor grad er for hurtig introduksjon av nye versjoner av
18731	20	eksisterende programvare en barriere for enhetens nåværende og
18731	30	fremtidig bruk av IT.
18732	10	I hvor stor grad er feil i mottatt programvare en barriere for
18732	20	enhetens nåværende og fremtidig bruk av IT.
18733	10	I hvor stor grad er manglende fleksibilitet hos IT-leverandørene en
18733	20	barriere for enhetens nåværende og fremtidig bruk av IT.
18734	10	I hvor stor grad er mangel på IT-kvalifisert personell i enheten en
18734	20	barriere for enhetens nåværende og fremtidig bruk av IT.
18735	10	I hvor stor grad er vanskeligheter med å rekruttere IT-kvalifiserte
18735	20	medarbeidere (mangel på søkere/lønninger for høye) en barriere for
18735	30	enhetens nåværende og fremtidig bruk av IT.
18736	10	I hvor stor grad er intern motstand blant medarbeidere mot bruk av IT
18736	20	en barriere for enhetens nåværende og fremtidig bruk av IT.
18737	10	I hvor stor grad er mangel på oppdatert IT-strategi en barriere for
18737	20	enhetens nåværende og fremtidig bruk av IT.
18738	10	Angir om enheten har en hjemmeside eller har planer om å opprette en.
18739	10	Angir har hjemmesiden brukes til.
18740	10	Angir om enhetens hjemmeside inneholder informasjon på utvalgte språk.
18741	10	Angir hvor stor andel av enhetens samlede omsetning som kommer fra
18741	20	bestillinger mottatt via internett.
18742	10	Angir om enheten har omsetning via internett.
18743	10	Angir om enhetens omsetning helt eller delvis blir betalt via
18743	20	internett.
18747	10	Kontaktpersonens fornavn
18748	10	Kontaktpersonens etternavn
18749	10	Angi hvilke kommuner kraftleverandøren tilbyr elektrisk kraft
18751	10	Angi om kraftleverandøren tilbyr kraft til pris fastsatt med
